,location,longitude,latitude,property_type,price,host_response_time,host_response_rate,cancellation_policy,review_scores_rating
1164,Bedford-Stuyvesant,-73.9387537,40.68410598,Apartment,80,2,0.6,4,89.0
1165,Bedford-Stuyvesant,-73.91596501,40.67682355,House,48,4,1.0,4,91.0
1166,Bedford-Stuyvesant,-73.91596923,40.67764355,House,62,4,1.0,4,88.0
1167,Bedford-Stuyvesant,-73.95602195,40.68164779,Apartment,70,4,1.0,4,93.0
1168,Bedford-Stuyvesant,-73.95460989,40.68094877,Apartment,57,4,1.0,3,90.0
1169,Bedford-Stuyvesant,-73.95557129,40.68132186,Other,80,4,1.0,5,80.0
1170,Bedford-Stuyvesant,-73.9544524,40.68229976,Apartment,65,4,1.0,3,97.0
1171,Bedford-Stuyvesant,-73.95165522,40.68441964,Apartment,50,4,1.0,3,83.0
1172,Bedford-Stuyvesant,-73.95349798,40.68068201,Apartment,80,4,1.0,3,94.0
1173,Bedford-Stuyvesant,-73.95519419,40.68017781,Apartment,159,4,1.0,5,94.0
1174,Bedford-Stuyvesant,-73.95752809,40.68305469,Apartment,90,4,1.0,5,100.0
1175,Bedford-Stuyvesant,-73.95298707,40.68437877,Apartment,109,2,1.0,4,100.0
1176,Bedford-Stuyvesant,-73.95649898,40.68136544,Apartment,70,4,1.0,3,97.0
1177,Bedford-Stuyvesant,-73.95750824,40.68075734,Apartment,100,2,1.0,4,100.0
1178,Bedford-Stuyvesant,-73.92152687,40.67761073,Apartment,125,3,1.0,5,88.0
1179,Bedford-Stuyvesant,-73.91404826,40.67717929,Apartment,140,4,1.0,4,90.0
1180,Bedford-Stuyvesant,-73.9501193,40.68200889,Apartment,65,4,1.0,4,91.0
1181,Bedford-Stuyvesant,-73.95413281,40.68388512,Apartment,47,4,1.0,4,98.0
1182,Bedford-Stuyvesant,-73.95148974,40.68165479,House,69,3,0.8,4,79.0
1183,Bedford-Stuyvesant,-73.95263549,40.68276474,House,75,3,1.0,4,98.0
1184,Bedford-Stuyvesant,-73.95765314,40.68477527,Apartment,50,4,1.0,3,93.0
1185,Bedford-Stuyvesant,-73.95697373,40.68446987,Apartment,86,2,1.0,4,97.0
1186,Bedford-Stuyvesant,-73.95677572,40.68353841,Apartment,50,4,1.0,3,96.0
1187,Bedford-Stuyvesant,-73.9568823,40.68438021,Apartment,80,4,1.0,5,100.0
1188,Bedford-Stuyvesant,-73.95339046,40.68330601,House,59,3,0.8,3,81.0
1189,Bedford-Stuyvesant,-73.95753449,40.68347817,Apartment,50,2,1.0,5,100.0
1190,Bedford-Stuyvesant,-73.95894387,40.68420179,Apartment,44,1,0.0,4,90.0
1191,Bedford-Stuyvesant,-73.95161996,40.68284626,Apartment,60,2,0.67,3,97.0
1192,Bedford-Stuyvesant,-73.95610319,40.68077765,Apartment,75,3,1.0,5,98.0
1193,Bedford-Stuyvesant,-73.95723607,40.68087046,Townhouse,45,2,0.75,5,93.0
1194,Bedford-Stuyvesant,-73.95479426,40.68061748,Apartment,110,4,1.0,4,94.0
1195,Bedford-Stuyvesant,-73.95335878,40.68184702,Apartment,75,4,1.0,3,100.0
1196,Bedford-Stuyvesant,-73.95534617,40.68451532,Loft,145,4,1.0,5,92.0
1197,Bedford-Stuyvesant,-73.95586965,40.68217581,Apartment,135,3,1.0,3,93.0
1198,Bedford-Stuyvesant,-73.95402184,40.68409358,Apartment,95,2,0.79,4,86.0
1199,Bedford-Stuyvesant,-73.953921,40.68350634,Apartment,130,4,1.0,3,88.0
1200,Bedford-Stuyvesant,-73.95782912,40.68390841,Apartment,99,3,1.0,5,100.0
1201,Bedford-Stuyvesant,-73.95749952,40.6834471,Apartment,130,2,1.0,4,100.0
1202,Bedford-Stuyvesant,-73.95187559,40.68437827,Apartment,125,4,1.0,3,96.0
1203,Bedford-Stuyvesant,-73.9512572,40.67901198,Apartment,110,3,0.9,3,100.0
1204,Bedford-Stuyvesant,-73.95051469,40.68089816,Apartment,95,3,1.0,3,90.0
1205,Bedford-Stuyvesant,-73.95471264,40.68475502,Apartment,200,4,1.0,5,100.0
1206,Bedford-Stuyvesant,-73.93979626,40.69302757,Apartment,80,4,1.0,5,94.0
1207,Bedford-Stuyvesant,-73.93627635,40.69664196,Apartment,55,4,1.0,3,100.0
1208,Bedford-Stuyvesant,-73.9595585,40.68927559,Apartment,43,4,1.0,4,80.0
1209,Bedford-Stuyvesant,-73.95948304,40.68668459,Apartment,50,4,1.0,3,100.0
1210,Bedford-Stuyvesant,-73.93984018,40.69502183,Apartment,60,4,1.0,3,100.0
1211,Bedford-Stuyvesant,-73.95971938,40.69178103,Apartment,120,2,1.0,4,94.0
1212,Bedford-Stuyvesant,-73.93893915,40.69354432,Apartment,76,4,1.0,5,100.0
1213,Bedford-Stuyvesant,-73.95036378,40.68627395,Apartment,70,3,1.0,3,100.0
1214,Bedford-Stuyvesant,-73.95278636,40.6895016,House,95,4,1.0,4,98.0
1215,Bedford-Stuyvesant,-73.93622892,40.69603732,Townhouse,100,4,1.0,4,94.0
1216,Bedford-Stuyvesant,-73.95091165,40.68796413,Apartment,86,2,0.5,4,95.0
1217,Bedford-Stuyvesant,-73.95165794,40.68567729,Apartment,51,4,0.8,3,93.0
1218,Bedford-Stuyvesant,-73.93835533,40.69235187,Apartment,100,4,1.0,3,89.0
1219,Bedford-Stuyvesant,-73.94036858,40.69586912,Apartment,71,4,1.0,3,100.0
1220,Bedford-Stuyvesant,-73.95132098,40.68597551,Apartment,75,4,1.0,3,90.0
1221,Bedford-Stuyvesant,-73.95184578,40.68531372,Apartment,54,2,0.92,3,96.0
1222,Bedford-Stuyvesant,-73.95038264,40.68830418,Apartment,60,2,0.89,4,96.0
1223,Bedford-Stuyvesant,-73.95401525,40.68968825,House,75,4,1.0,3,91.0
1224,Bedford-Stuyvesant,-73.95375162,40.68604085,Townhouse,50,4,1.0,5,89.0
1225,Bedford-Stuyvesant,-73.95168647,40.68961738,Apartment,78,3,1.0,3,100.0
1226,Bedford-Stuyvesant,-73.95264064,40.6881454,Apartment,150,3,1.0,4,91.0
1227,Bedford-Stuyvesant,-73.95154137,40.68506524,Apartment,160,3,1.0,5,100.0
1228,Bedford-Stuyvesant,-73.9526622,40.68567591,Apartment,160,4,1.0,4,94.0
1229,Bedford-Stuyvesant,-73.95448514,40.68652594,Apartment,120,3,1.0,4,86.0
1230,Bedford-Stuyvesant,-73.95382441,40.69166766,Apartment,125,4,1.0,3,86.0
1231,Bedford-Stuyvesant,-73.9544505,40.68966602,Loft,160,3,1.0,3,99.0
1232,Bedford-Stuyvesant,-73.94755838,40.68898014,Apartment,53,4,1.0,3,96.0
1233,Bedford-Stuyvesant,-73.96009983,40.69119382,Apartment,110,4,1.0,3,100.0
1234,Bedford-Stuyvesant,-73.94643804,40.68659531,Apartment,54,4,1.0,4,100.0
1235,Bedford-Stuyvesant,-73.94432669,40.68499328,Apartment,65,3,0.9,4,95.0
1236,Bedford-Stuyvesant,-73.94144765,40.6891089,Apartment,50,3,1.0,5,80.0
1237,Bedford-Stuyvesant,-73.94972781,40.68539302,Apartment,51,4,1.0,3,75.0
1238,Bedford-Stuyvesant,-73.92648845,40.68128055,House,79,4,1.0,4,93.0
1239,Bedford-Stuyvesant,-73.94493644,40.69131888,Apartment,150,3,1.0,3,100.0
1240,Bedford-Stuyvesant,-73.94914064,40.69025577,Apartment,68,3,0.98,3,77.0
1241,Bedford-Stuyvesant,-73.9465868,40.69128634,Apartment,110,4,1.0,4,98.0
1242,Bedford-Stuyvesant,-73.94572844,40.6897574,Apartment,85,4,0.94,5,85.0
1243,Bedford-Stuyvesant,-73.94298916,40.68654643,Townhouse,80,4,1.0,4,98.0
1244,Bedford-Stuyvesant,-73.94201947,40.69127121,Apartment,67,3,0.9,3,83.0
1245,Bedford-Stuyvesant,-73.95420331,40.69047626,House,30,3,1.0,3,100.0
1246,Bedford-Stuyvesant,-73.95055679,40.69036119,House,29,3,1.0,5,100.0
1247,Bedford-Stuyvesant,-73.92852984,40.68254804,Apartment,60,4,1.0,5,95.0
1248,Bedford-Stuyvesant,-73.94408726,40.68578296,Condominium,50,2,1.0,5,100.0
1249,Bedford-Stuyvesant,-73.945583,40.68568283,Townhouse,70,3,1.0,3,80.0
1250,Bedford-Stuyvesant,-73.94216841,40.69033069,Apartment,45,3,0.9,3,95.0
1251,Bedford-Stuyvesant,-73.92390746,40.68167882,Apartment,120,4,0.89,4,91.0
1252,Bedford-Stuyvesant,-73.92583522,40.67749504,Townhouse,95,4,1.0,3,95.0
1253,Bedford-Stuyvesant,-73.92525277,40.68167459,House,69,4,1.0,5,95.0
1254,Bedford-Stuyvesant,-73.94169358,40.69032208,Apartment,55,3,0.9,5,100.0
1255,Bedford-Stuyvesant,-73.93021867,40.67960281,Townhouse,95,4,1.0,3,97.0
1256,Bedford-Stuyvesant,-73.94327434,40.69018499,House,39,4,1.0,3,90.0
1257,Bedford-Stuyvesant,-73.929253,40.68373431,House,50,4,1.0,4,99.0
1258,Bedford-Stuyvesant,-73.94583912,40.69119381,Apartment,120,4,1.0,4,93.0
1259,Bedford-Stuyvesant,-73.94215617,40.69111157,Apartment,63,3,0.9,3,77.0
1260,Bedford-Stuyvesant,-73.94497718,40.69141892,Apartment,39,3,0.86,3,96.0
1261,Bedford-Stuyvesant,-73.92832798,40.68204887,Apartment,160,4,1.0,3,94.0
1262,Bedford-Stuyvesant,-73.94091761,40.69174351,Apartment,60,3,0.9,3,73.0
1263,Bedford-Stuyvesant,-73.92895554,40.68193862,Apartment,149,4,1.0,4,95.0
1264,Bedford-Stuyvesant,-73.94998091,40.68859119,Apartment,75,4,0.83,5,100.0
1265,Bedford-Stuyvesant,-73.92746096,40.68231709,House,185,4,1.0,3,98.0
1266,Bedford-Stuyvesant,-73.92883382,40.68176061,Apartment,149,4,1.0,3,91.0
1267,Bedford-Stuyvesant,-73.92789777,40.68257491,Apartment,100,4,1.0,4,91.0
1268,Bedford-Stuyvesant,-73.92884826,40.68271993,House,120,4,1.0,3,94.0
1269,Bedford-Stuyvesant,-73.92999497,40.6844841,Apartment,125,4,1.0,4,85.0
1270,Bedford-Stuyvesant,-73.94545419,40.69097291,Apartment,50,3,1.0,4,95.0
1271,Bedford-Stuyvesant,-73.92495534,40.68442703,Apartment,120,2,0.5,3,95.0
1272,Bedford-Stuyvesant,-73.92519449,40.68250496,House,130,4,1.0,3,94.0
1273,Bedford-Stuyvesant,-73.94188529,40.68935901,Apartment,33,4,1.0,3,100.0
1274,Bedford-Stuyvesant,-73.94320034,40.68602564,House,50,2,1.0,3,100.0
1275,Bedford-Stuyvesant,-73.92662348,40.68444526,House,160,4,1.0,3,97.0
1276,Bedford-Stuyvesant,-73.93114633,40.68208464,Apartment,98,4,1.0,3,97.0
1277,Bedford-Stuyvesant,-73.93121241,40.68345819,House,150,4,1.0,4,100.0
1278,Bedford-Stuyvesant,-73.92993928,40.68208105,Apartment,185,3,1.0,4,98.0
1279,Bedford-Stuyvesant,-73.92506855,40.6831225,House,240,3,1.0,4,94.0
1280,Bedford-Stuyvesant,-73.93074819,40.68312629,Apartment,200,4,0.9,3,95.0
1281,Bedford-Stuyvesant,-73.93123067,40.68392215,Apartment,145,3,1.0,4,97.0
1282,Bedford-Stuyvesant,-73.93140566,40.68305918,House,145,4,1.0,3,96.0
1283,Bedford-Stuyvesant,-73.92933991,40.6828168,Townhouse,375,2,1.0,3,90.0
1284,Bedford-Stuyvesant,-73.94953302,40.68760865,Apartment,85,2,1.0,4,93.0
1285,Bedford-Stuyvesant,-73.94963554,40.68631404,Apartment,50,2,0.9,5,96.0
1286,Bedford-Stuyvesant,-73.94625855,40.68921922,Apartment,122,4,1.0,3,94.0
1287,Bedford-Stuyvesant,-73.94130231,40.69002567,Apartment,160,4,0.87,5,93.0
1288,Bedford-Stuyvesant,-73.94981437,40.6910329,Apartment,174,4,0.6,4,87.0
1289,Bedford-Stuyvesant,-73.94440266,40.69034094,Apartment,137,3,0.9,3,89.0
1290,Bedford-Stuyvesant,-73.94626506,40.68812177,Apartment,250,4,1.0,3,94.0
1291,Bedford-Stuyvesant,-73.94228734,40.6914347,Apartment,180,3,0.9,3,88.0
1292,Bedford-Stuyvesant,-73.94358403,40.68569391,Apartment,99,4,1.0,5,86.0
1293,Bedford-Stuyvesant,-73.94613947,40.68540064,Apartment,160,4,0.9,3,93.0
1294,Bedford-Stuyvesant,-73.94975352,40.69154557,Apartment,165,3,0.9,3,94.0
1295,Bedford-Stuyvesant,-73.94917911,40.68596565,House,325,4,1.0,3,84.0
1296,Bedford-Stuyvesant,-73.94169862,40.686366,Apartment,151,4,1.0,4,94.0
1297,Bedford-Stuyvesant,-73.94972664,40.6868573,Apartment,150,2,1.0,3,100.0
1298,Bedford-Stuyvesant,-73.95788832,40.68660035,Apartment,40,4,1.0,3,97.0
1299,Bedford-Stuyvesant,-73.94138487,40.68538412,Apartment,120,2,1.0,4,100.0
1300,Bedford-Stuyvesant,-73.95650256,40.68951392,Apartment,44,3,1.0,4,95.0
1301,Bedford-Stuyvesant,-73.95506908,40.69080336,Apartment,79,4,1.0,3,91.0
1302,Bedford-Stuyvesant,-73.95821644,40.68840115,Apartment,52,3,0.88,3,84.0
1303,Bedford-Stuyvesant,-73.95603778,40.68762398,Apartment,58,4,1.0,3,96.0
1304,Bedford-Stuyvesant,-73.95545044,40.68907693,Apartment,49,4,1.0,4,96.0
1305,Bedford-Stuyvesant,-73.94911057,40.68519335,House,25,4,1.0,3,90.0
1306,Bedford-Stuyvesant,-73.95000552,40.68525564,House,25,4,1.0,3,85.0
1307,Bedford-Stuyvesant,-73.9549053,40.69128686,Apartment,63,2,1.0,3,98.0
1308,Bedford-Stuyvesant,-73.95493413,40.69091374,Apartment,55,4,1.0,3,86.0
1309,Bedford-Stuyvesant,-73.95851711,40.68987344,Apartment,65,3,0.88,3,91.0
1310,Bedford-Stuyvesant,-73.9563688,40.69055998,Townhouse,68,4,0.95,3,91.0
1311,Bedford-Stuyvesant,-73.95643109,40.69117491,Apartment,75,4,1.0,3,92.0
1312,Bedford-Stuyvesant,-73.95699334,40.69086854,Townhouse,73,4,0.95,3,89.0
1313,Bedford-Stuyvesant,-73.95476728,40.6889709,Apartment,80,4,1.0,3,93.0
1314,Bedford-Stuyvesant,-73.95492897,40.6877974,Apartment,90,4,0.93,5,94.0
1315,Bedford-Stuyvesant,-73.95490593,40.68612952,Apartment,75,4,0.99,5,94.0
1316,Bedford-Stuyvesant,-73.95581921,40.68740625,Apartment,200,4,1.0,5,94.0
1317,Bedford-Stuyvesant,-73.9552609,40.68684824,Apartment,159,4,1.0,3,93.0
1318,Bedford-Stuyvesant,-73.95507527,40.69065115,Apartment,150,3,1.0,4,95.0
1319,Bedford-Stuyvesant,-73.95476672,40.68774227,Loft,250,4,1.0,3,100.0
1320,Bedford-Stuyvesant,-73.95892216,40.68985866,Loft,87,3,0.88,3,90.0
1321,Bedford-Stuyvesant,-73.95927196,40.68612143,Other,225,3,1.0,4,100.0
1322,Bedford-Stuyvesant,-73.95481341,40.6907571,Apartment,99,4,1.0,3,95.0
1323,Bedford-Stuyvesant,-73.95669515,40.68752287,Apartment,140,3,1.0,3,95.0
1324,Bedford-Stuyvesant,-73.94060911,40.69987107,Apartment,79,4,1.0,3,100.0
1325,Bedford-Stuyvesant,-73.93938712,40.69898015,Apartment,38,4,1.0,4,91.0
1326,Bedford-Stuyvesant,-73.95890479,40.68955728,Loft,150,2,1.0,3,100.0
1327,Bedford-Stuyvesant,-73.95688385,40.68785511,Apartment,1000,4,1.0,3,98.0
1328,Bedford-Stuyvesant,-73.95762016,40.6876776,Apartment,35,3,1.0,4,100.0
1329,Bedford-Stuyvesant,-73.95647993,40.69121868,Apartment,35,3,1.0,5,93.0
1330,Bedford-Stuyvesant,-73.94056546,40.69924399,Apartment,60,3,1.0,5,100.0
1331,Bedford-Stuyvesant,-73.9115219,40.68037377,Apartment,25,4,1.0,5,100.0
1332,Bedford-Stuyvesant,-73.90774546,40.68036142,Apartment,80,4,1.0,3,96.0
1333,Bedford-Stuyvesant,-73.91279951,40.67809313,Apartment,55,4,0.9,4,100.0
1334,Bedford-Stuyvesant,-73.91177404,40.68190159,Other,35,3,0.92,3,100.0
1335,Bedford-Stuyvesant,-73.90968884,40.68065543,Apartment,55,4,1.0,3,100.0
1336,Bedford-Stuyvesant,-73.90926453,40.67874873,Apartment,30,4,1.0,4,80.0
1337,Bedford-Stuyvesant,-73.91222037,40.68335485,House,47,4,1.0,3,99.0
1338,Bedford-Stuyvesant,-73.90834666,40.68124778,Apartment,55,4,1.0,3,95.0
1339,Bedford-Stuyvesant,-73.9101168,40.68093631,Apartment,60,3,1.0,5,100.0
1340,Bedford-Stuyvesant,-73.90802879,40.67877927,Apartment,45,2,0.8,5,100.0
1341,Bedford-Stuyvesant,-73.91001429,40.68232988,Apartment,45,4,1.0,3,94.0
1342,Bedford-Stuyvesant,-73.91341687,40.68172663,House,0,4,1.0,3,100.0
1343,Bedford-Stuyvesant,-73.91279561,40.68312913,Apartment,43,2,0.89,4,80.0
1344,Bedford-Stuyvesant,-73.92229985,40.68387609,Apartment,126,4,1.0,5,100.0
1345,Bedford-Stuyvesant,-73.91411444,40.68435533,Apartment,70,3,0.88,4,95.0
1346,Bedford-Stuyvesant,-73.92051863,40.68148009,Apartment,40,3,0.91,3,92.0
1347,Bedford-Stuyvesant,-73.91197955,40.68193966,Apartment,50,4,1.0,3,80.0
1348,Bedford-Stuyvesant,-73.91004822,40.67929524,Apartment,29,4,1.0,3,85.0
1349,Bedford-Stuyvesant,-73.92188223,40.68355915,Apartment,55,4,1.0,4,100.0
1350,Bedford-Stuyvesant,-73.90808495,40.68043845,Apartment,55,4,1.0,3,97.0
1351,Bedford-Stuyvesant,-73.92207918,40.68184485,Apartment,42,2,0.75,4,100.0
1352,Bedford-Stuyvesant,-73.90921868,40.67994795,House,97,4,1.0,3,94.0
1353,Bedford-Stuyvesant,-73.91106721,40.68118275,Other,119,3,1.0,4,99.0
1354,Bedford-Stuyvesant,-73.91127794,40.6808178,Apartment,99,4,1.0,4,97.0
1355,Bedford-Stuyvesant,-73.91768387,40.67937098,Apartment,84,2,0.71,3,100.0
1356,Bedford-Stuyvesant,-73.92125683,40.68203034,Apartment,65,2,0.75,4,87.0
1357,Bedford-Stuyvesant,-73.92156291,40.68013904,Apartment,50,3,0.93,4,89.0
1358,Bedford-Stuyvesant,-73.91156115,40.68062646,House,185,3,1.0,3,91.0
1359,Bedford-Stuyvesant,-73.91323074,40.6828615,Apartment,77,4,1.0,4,100.0
1360,Bedford-Stuyvesant,-73.91802938,40.67849882,Apartment,100,4,1.0,3,97.0
1361,Bedford-Stuyvesant,-73.92038003,40.68084246,Apartment,130,4,1.0,3,97.0
1362,Bedford-Stuyvesant,-73.92039836,40.67900051,Apartment,100,4,1.0,4,96.0
1363,Bedford-Stuyvesant,-73.92121452,40.67982897,Apartment,82,4,1.0,3,96.0
1364,Bedford-Stuyvesant,-73.91671553,40.678487,Apartment,229,3,1.0,3,93.0
1365,Bedford-Stuyvesant,-73.91046758,40.68023309,Apartment,189,4,1.0,3,95.0
1366,Bedford-Stuyvesant,-73.91970615,40.68266183,Apartment,199,4,1.0,3,93.0
1367,Bedford-Stuyvesant,-73.91816751,40.67988666,Apartment,325,4,0.9,3,89.0
1368,Bedford-Stuyvesant,-73.9208518,40.68171499,Apartment,110,3,1.0,3,94.0
1369,Bedford-Stuyvesant,-73.9161247,40.68405657,Apartment,142,3,1.0,3,92.0
1370,Bedford-Stuyvesant,-73.92025695,40.68472749,House,110,4,1.0,3,99.0
1371,Bedford-Stuyvesant,-73.91348828,40.68368517,House,110,4,1.0,3,95.0
1372,Bedford-Stuyvesant,-73.91720138,40.68459096,House,150,4,1.0,4,84.0
1373,Bedford-Stuyvesant,-73.92001635,40.67850712,Apartment,150,2,1.0,3,93.0
1374,Bedford-Stuyvesant,-73.91625388,40.68440995,Apartment,185,4,1.0,5,90.0
1375,Bedford-Stuyvesant,-73.91366213,40.6801991,Apartment,149,4,0.94,3,95.0
1376,Bedford-Stuyvesant,-73.95962023,40.69450993,Apartment,69,2,0.57,3,95.0
1377,Bedford-Stuyvesant,-73.95948493,40.69246576,Apartment,105,4,1.0,4,91.0
1378,Bedford-Stuyvesant,-73.9593433,40.69394837,Apartment,170,4,1.0,4,99.0
1379,Bedford-Stuyvesant,-73.95951939,40.69193656,Apartment,195,1,0.33,5,96.0
1380,Bedford-Stuyvesant,-73.96007111,40.69337001,Apartment,135,4,1.0,3,100.0
1381,Bedford-Stuyvesant,-73.94338944,40.69472852,Apartment,30,4,0.97,3,90.0
1382,Bedford-Stuyvesant,-73.94786476,40.69527167,Apartment,59,4,1.0,3,92.0
1383,Bedford-Stuyvesant,-73.94573423,40.69272731,Apartment,65,4,1.0,3,99.0
1384,Bedford-Stuyvesant,-73.94826882,40.69560118,Apartment,65,4,1.0,3,92.0
1385,Bedford-Stuyvesant,-73.9482224,40.69499368,Apartment,81,4,1.0,4,98.0
1386,Bedford-Stuyvesant,-73.94194264,40.69309473,Apartment,45,4,1.0,5,100.0
1387,Bedford-Stuyvesant,-73.94655548,40.69458506,Apartment,51,3,1.0,5,100.0
1388,Bedford-Stuyvesant,-73.94315347,40.69276698,Apartment,55,3,0.7,3,86.0
1389,Bedford-Stuyvesant,-73.94160573,40.69492803,Apartment,53,3,1.0,4,89.0
1390,Bedford-Stuyvesant,-73.9480756,40.69724718,Apartment,50,4,1.0,5,85.0
1391,Bedford-Stuyvesant,-73.94815766,40.69336995,Apartment,111,3,1.0,3,80.0
1392,Bedford-Stuyvesant,-73.94677814,40.69277908,Apartment,65,4,1.0,4,88.0
1393,Bedford-Stuyvesant,-73.94656216,40.69269602,Apartment,65,4,1.0,4,80.0
1394,Bedford-Stuyvesant,-73.94489739,40.6931389,Condominium,75,4,1.0,4,100.0
1395,Bedford-Stuyvesant,-73.94806898,40.69504282,Apartment,55,4,1.0,3,94.0
1396,Bedford-Stuyvesant,-73.94709269,40.69367017,Apartment,85,2,0.5,3,89.0
1397,Bedford-Stuyvesant,-73.93762351,40.69155714,Apartment,40,4,1.0,5,100.0
1398,Bedford-Stuyvesant,-73.9371659,40.68801972,Apartment,89,4,1.0,4,100.0
1399,Bedford-Stuyvesant,-73.93187093,40.68952662,Apartment,49,4,1.0,5,100.0
1400,Bedford-Stuyvesant,-73.93345692,40.68670664,House,48,4,0.8,5,78.0
1401,Bedford-Stuyvesant,-73.93966659,40.69039335,Apartment,49,4,1.0,4,93.0
1402,Bedford-Stuyvesant,-73.93946949,40.69062653,Apartment,78,4,1.0,3,98.0
1403,Bedford-Stuyvesant,-73.93507166,40.6893666,House,59,4,1.0,5,94.0
1404,Bedford-Stuyvesant,-73.93881141,40.69066574,House,60,3,1.0,4,100.0
1405,Bedford-Stuyvesant,-73.93707299,40.68520704,Apartment,90,4,1.0,3,92.0
1406,Bedford-Stuyvesant,-73.93758184,40.68820898,House,69,3,1.0,3,95.0
1407,Bedford-Stuyvesant,-73.94057546,40.68732351,Apartment,55,4,1.0,4,90.0
1408,Bedford-Stuyvesant,-73.93859894,40.69001632,House,75,3,1.0,3,93.0
1409,Bedford-Stuyvesant,-73.93902724,40.69182598,Apartment,65,4,1.0,3,100.0
1410,Bedford-Stuyvesant,-73.93638131,40.68538841,House,67,4,1.0,5,100.0
1411,Bedford-Stuyvesant,-73.94001212,40.69122062,Apartment,60,4,1.0,4,95.0
1412,Bedford-Stuyvesant,-73.93255624,40.68960171,Apartment,75,4,1.0,3,91.0
1413,Bedford-Stuyvesant,-73.94525429,40.69485919,Apartment,115,4,1.0,4,92.0
1414,Bedford-Stuyvesant,-73.94516351,40.69447178,Apartment,150,4,1.0,4,98.0
1415,Bedford-Stuyvesant,-73.94407499,40.69532083,Apartment,145,3,1.0,3,95.0
1416,Bedford-Stuyvesant,-73.94429116,40.69459896,Apartment,121,4,1.0,3,97.0
1417,Bedford-Stuyvesant,-73.94331717,40.6950725,Apartment,125,3,1.0,3,97.0
1418,Bedford-Stuyvesant,-73.94835694,40.69380175,Apartment,150,4,1.0,3,100.0
1419,Bedford-Stuyvesant,-73.94975754,40.69330233,Apartment,85,2,1.0,3,76.0
1420,Bedford-Stuyvesant,-73.94885465,40.69241103,Apartment,170,4,1.0,3,90.0
1421,Bedford-Stuyvesant,-73.94789199,40.69340852,Apartment,120,4,1.0,5,100.0
1422,Bedford-Stuyvesant,-73.94082239,40.68985507,Apartment,61,3,0.9,3,81.0
1423,Bedford-Stuyvesant,-73.94440732,40.69507152,Apartment,100,4,1.0,3,95.0
1424,Bedford-Stuyvesant,-73.94952982,40.69747383,Apartment,85,4,1.0,4,83.0
1425,Bedford-Stuyvesant,-73.93245531,40.68634531,Apartment,69,4,1.0,3,89.0
1426,Bedford-Stuyvesant,-73.94434087,40.69257685,Apartment,109,2,0.9,4,96.0
1427,Bedford-Stuyvesant,-73.93249042,40.68564521,Apartment,57,4,1.0,3,91.0
1428,Bedford-Stuyvesant,-73.94048515,40.69114241,Apartment,54,3,0.9,3,80.0
1429,Bedford-Stuyvesant,-73.93751058,40.68905973,Apartment,67,4,0.94,3,92.0
1430,Bedford-Stuyvesant,-73.93400379,40.69140719,Apartment,109,3,1.0,4,94.0
1431,Bedford-Stuyvesant,-73.94226497,40.69521684,Apartment,25,4,1.0,3,80.0
1432,Bedford-Stuyvesant,-73.93732515,40.6900195,Apartment,110,4,1.0,5,91.0
1433,Bedford-Stuyvesant,-73.93783131,40.68999825,Apartment,120,3,1.0,3,91.0
1434,Bedford-Stuyvesant,-73.93776106,40.69158252,Apartment,100,3,1.0,4,96.0
1435,Bedford-Stuyvesant,-73.9350908,40.69025989,House,119,3,1.0,3,93.0
1436,Bedford-Stuyvesant,-73.93268377,40.68548924,House,100,2,1.0,3,95.0
1437,Bedford-Stuyvesant,-73.93504349,40.69175331,Apartment,85,3,1.0,3,98.0
1438,Bedford-Stuyvesant,-73.93992726,40.68631099,Apartment,112,4,1.0,3,97.0
1439,Bedford-Stuyvesant,-73.93300455,40.68650821,Apartment,98,2,0.8,3,93.0
1440,Bedford-Stuyvesant,-73.93708412,40.69065416,Apartment,91,3,1.0,4,87.0
1441,Bedford-Stuyvesant,-73.93564389,40.69087042,House,265,3,1.0,4,98.0
1442,Bedford-Stuyvesant,-73.93824492,40.68506653,Apartment,199,4,1.0,3,91.0
1443,Bedford-Stuyvesant,-73.93955286,40.6913293,Apartment,120,3,1.0,4,98.0
1444,Bedford-Stuyvesant,-73.93748759,40.69178917,Apartment,155,4,1.0,5,98.0
1445,Bedford-Stuyvesant,-73.93652558,40.69128358,House,85,3,1.0,3,98.0
1446,Bedford-Stuyvesant,-73.95979988,40.69362711,Apartment,95,3,1.0,3,87.0
1447,Bedford-Stuyvesant,-73.91718762,40.68150004,Apartment,108,4,1.0,3,100.0
1448,Bedford-Stuyvesant,-73.95098385,40.69301444,Apartment,49,1,0.0,5,80.0
1449,Bedford-Stuyvesant,-73.9400038,40.69364498,Apartment,80,3,1.0,5,96.0
1450,Bedford-Stuyvesant,-73.9358757,40.68852408,Apartment,90,2,1.0,4,90.0
1451,Bedford-Stuyvesant,-73.94213306,40.69164457,Apartment,63,3,0.9,3,83.0
1452,Bedford-Stuyvesant,-73.93868875,40.68265965,House,120,2,0.75,4,90.0
1453,Bedford-Stuyvesant,-73.95473258,40.68225622,Apartment,200,4,1.0,3,96.0
1454,Bedford-Stuyvesant,-73.95158744,40.68434776,Apartment,49,3,1.0,4,86.0
1455,Bedford-Stuyvesant,-73.95614036,40.68340056,Apartment,400,2,1.0,3,100.0
1456,Bedford-Stuyvesant,-73.9542362,40.69350694,Loft,300,4,1.0,3,97.0
